rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,in_market_percentile_top1200,in_sector_percentile_top1200,in_robust_zscore_top1200,in_winsorized_zscore_top1200,market_percentile_rank,market_percentile_score,sector_percentile_rank,sector_percentile_score,robust_zscore_rank,robust_zscore_score,winsorized_zscore_rank,winsorized_zscore_score,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,normalization_review_note
1100,2158,2158.T,"FRONTEO,Inc.",Services,0.8642079419118265,0.0246034315312398,0.0792727272727272,0.8356344510190664,0.707647628267183,0.5785016286644951,1.0,0.7405614714424008,0.0,0.0,0.0,0.0,0.1409178195801327,0.0242339690985544,0.5338939503801182,0.8333333333333334,-0.0283334815379464,324048711.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,22905286284.0,pass,True,True,True,False,1146,0.8076269512927181,856,0.8203318633188809,781,0.7440502347062238,1766,0.6762246986190451,3,True,True,False,False,True,Core across normalization methods.
1101,7254,7254.T,UNIVANCE CORPORATION,Transportation Equipment,0.8641476521447476,0.8494658465522823,0.9389090909090908,0.3264299802761341,0.9209422394320748,0.8817589576547231,1.0,0.3320425943852855,0.0,0.0,0.0,0.0,1.7473775292577585,0.1936406656663654,0.1908737390448099,1.0,-0.0815717843010955,22847433.333333332,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,15247623684.0,pass,True,True,False,True,1147,0.8075415403602815,1035,0.8076236150330491,1404,0.6630478315897099,617,0.7132094079493275,3,True,True,False,False,False,Core across normalization methods.
1102,7760,7760.T,IMV CORPORATION,Precision Instruments,0.8640994543253823,0.1019747491097442,0.2487272727272727,0.5664036817882971,0.4406260083898031,0.8986970684039088,1.0,0.7754114230396902,0.0,0.0,0.0,0.0,0.2973119344122291,0.048409508001318,0.2892760588765395,0.6666666666666666,-0.0898390001055479,411799275.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,39971486592.0,pass,True,False,True,False,1148,0.8074732597731623,1512,0.7709116765039156,691,0.7697967601403903,2292,0.6613758623096626,2,False,True,False,False,True,Robust across at least two normalization methods.
1103,6358,6358.T,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,0.8640045576873697,0.8394302363224344,0.5647272727272727,0.2412886259040105,0.2102291061632784,0.1999999999999999,1.0,0.5033881897386253,0.0,0.0,0.0,0.0,1.6915285017634454,0.0808055417255624,0.1630702034617966,0.5,0.0216277632294293,71873918.33333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,17812590192.0,pass,True,False,False,False,1149,0.8073388221939434,1539,0.7691609535513977,1523,0.6556509007521318,1247,0.6885997220322309,1,False,False,True,False,False,Fragile: included only under market percentile.
1104,5574,5574.T,"ABEJA,Inc.",Information & Communication,0.8639975794321313,0.0495305924247329,0.0607272727272727,0.7422748191978962,0.707647628267183,0.9899022801302932,1.0,0.744756373023556,0.0,0.0,0.0,0.0,0.2017305060210457,0.020222421554636,0.4205016609084245,0.8333333333333334,-0.245443368707217,333634070.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,22166880400.0,pass,True,True,True,False,1150,0.8073289362826923,917,0.8161396227139701,772,0.7462933849574948,1827,0.6749049471881219,3,True,True,False,False,True,Core across normalization methods.
1105,3109,3109.T,SHIKIBO LTD.,Textiles and Apparels,0.86396125380883,0.947879572677242,0.7923636363636364,0.0496383957922419,0.707647628267183,0.3921824104234528,1.0,0.4617618586640852,0.0,0.0,0.0,0.0,2.789350961738001,0.1144617030101921,0.084498487343916,0.8333333333333334,-0.0078266532472914,54882281.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,12633046355.0,pass,True,True,True,True,1151,0.8072774747244903,750,0.8282947084526309,1083,0.6884695831110805,428,0.7262250139295928,4,True,True,False,False,True,Core across normalization methods.
1106,8059,8059.T,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,0.863912491159256,0.4645516348332794,0.6454545454545455,0.4115713346482577,0.9209422394320748,0.4563517915309446,1.0,0.585350112939658,0.0,0.0,0.0,0.0,0.823874779287566,0.0916299142770735,0.2204022804058982,1.0,-0.0148589142531656,121483230.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,96922496000.0,pass,True,False,False,False,1152,0.8072083939572225,1300,0.7881506602165794,1460,0.6589424984374852,1919,0.6727044893887149,1,False,False,True,False,True,Fragile: included only under market percentile.
1107,4075,4075.T,"Brains Technology,Inc.",Information & Communication,0.8638866677899092,0.0835221754613143,0.0672727272727272,0.680802103879027,0.707647628267183,0.9680781758957656,1.0,0.7528234914488545,0.0,0.0,0.0,0.0,0.2643352937036925,0.0215043178413809,0.3656504471084137,0.8333333333333334,-0.1464222662753442,361021241.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,6216937500.0,pass,True,True,True,False,1153,0.8071718106668662,952,0.8137084314739105,758,0.7523276731057904,2087,0.6682932815700431,3,True,True,False,False,True,Core across normalization methods.
1108,6996,6996.T,NICHICON CORPORATION,Electric Appliances,0.8637450964904272,0.1900291356426028,0.1734545454545454,0.1942800788954635,0.707647628267183,0.6752442996742671,1.0,0.9093255888996452,0.0,0.0,0.0,0.0,0.4268733273560666,0.0385151404802524,0.1470853973891641,0.8333333333333334,-0.0404336214297693,1880553048.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,266622421000.0,pass,True,False,True,False,1154,0.8069712503183875,1431,0.778096976099523,485,0.8278823205571557,1873,0.6737108320388702,2,False,True,False,False,True,Robust across at least two normalization methods.
1109,3945,3945.T,"Superbag Company,Limited",Pulp and Paper,0.8636847987826913,0.7779216574943347,0.978909090909091,0.6942800788954635,0.707647628267183,0.2521172638436482,1.0,0.244272345918038,0.0,0.0,0.0,0.0,1.4749928765951843,0.3043537098428964,0.376986301369863,0.8333333333333334,0.0115905553531807,11491630.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3206795148.0,pass,True,True,False,True,1155,0.80688582813663,1153,0.7987488089242382,1224,0.675941966285709,388,0.7286983359493872,3,True,True,False,False,True,Core across normalization methods.
1110,8917,8917.T,"First Juken Co.,Ltd.",Real Estate,0.8635744985151158,0.9592101003561024,0.7509090909090909,0.108809993425378,0.707647628267183,0.5306188925081433,1.0,0.425621168118748,0.0,0.0,0.0,0.0,2.986916140341566,0.107117960104081,0.1136701515496496,0.8333333333333334,-0.0229082040879457,44618931.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,14108390400.0,pass,True,True,True,True,1156,0.8067295686392376,944,0.8143781076781328,1050,0.6931517482015132,306,0.7357046972141252,4,True,True,False,False,True,Core across normalization methods.
1111,6069,6069.T,"Trenders,Inc.",Services,0.8635348288364458,0.5344771770799611,0.828,0.7008547008547008,0.0203291384317521,0.042671009771987,1.0,0.436269764440142,0.0,0.0,0.0,0.0,0.9283619050226748,0.1234897714162071,0.3841197946590819,0.1666666666666666,0.1022889872208378,46991558.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,4864710600.0,pass,True,True,False,False,1157,0.8066733696454642,502,0.8501854475764148,1824,0.639867808627339,1519,0.6822743582709921,2,False,True,False,False,False,Robust across at least two normalization methods.
1112,7818,7818.T,"TRANSACTION CO.,Ltd.",Other Products,0.8635266328501413,0.0841696341858206,0.5658181818181818,0.7751479289940828,0.707647628267183,0.0661237785016286,1.0,0.6782833171990965,0.0,0.0,0.0,0.0,0.2650896173312864,0.080890778540628,0.4535074565184022,0.8333333333333334,0.0760105711286381,215627161.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,74176254800.0,pass,True,True,True,False,1158,0.8066617586065364,1046,0.8068014993350251,1021,0.6974991047031232,1942,0.6723292450321665,3,True,True,False,False,True,Core across normalization methods.
1113,9846,9846.T,"TENMAYA STORE CO.,LTD.",Retail Trade,0.8633892940065105,0.9300744577533182,0.8174545454545454,0.7380013149243918,0.2102291061632784,0.6407166123778502,1.0,0.1568247821878025,0.0,0.0,0.0,0.0,2.4743867392477075,0.1207020031118898,0.4173299272078011,0.5,-0.0363364464399442,5837218.333333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11215050000.0,review,True,False,True,True,1160,0.8064671942673021,1795,0.7498192945258507,1100,0.6868044803889776,227,0.7469420508215544,3,True,True,False,False,True,Core across normalization methods.
1114,6946,6946.T,"Nippon Avionics Co.,Ltd.",Electric Appliances,0.8633475062236123,0.0336678536743282,0.076,0.4812623274161736,0.4406260083898031,0.3846905537459283,1.0,0.909648273636657,0.0,0.0,0.0,0.0,0.1651910641708121,0.0232436774632092,0.2466094452495076,0.6666666666666666,-0.0068330853584614,1888257866.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,84496095900.0,pass,True,False,True,False,1161,0.8064079946107978,1211,0.7940622727813613,515,0.8233733374268976,2001,0.6703858970751899,2,False,True,False,False,True,Robust across at least two normalization methods.
1115,5011,5011.T,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,0.8633021297895278,0.7264486888960828,0.5890909090909091,0.2140039447731755,0.2102291061632784,0.3348534201954397,1.0,0.5624394966118103,0.0,0.0,0.0,0.0,1.334854959223446,0.0836960274484643,0.1542965968959134,0.5,-0.000453095024631,106311003.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,57923896125.0,pass,True,True,False,False,1162,0.8063437110062395,1089,0.8037118594680036,1466,0.6586097830571103,1718,0.6770828789669965,2,False,True,False,False,False,Robust across at least two normalization methods.
1116,8091,8091.T,"NICHIMO CO.,LTD.",Wholesale Trade,0.8632974687233189,0.8316607316283587,0.8858181818181818,0.1952662721893491,0.4406260083898031,0.106514657980456,1.0,0.467892868667312,0.0,0.0,0.0,0.0,1.667829045321446,0.1473674742814377,0.1471515559941274,0.6666666666666666,0.0489189353797429,57740978.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,18124759300.0,pass,True,False,False,True,1163,0.8063371077959377,1255,0.7918165983645306,1482,0.657528265183199,1093,0.6933718821020158,2,False,True,False,False,False,Robust across at least two normalization methods.
1117,5186,5186.T,Nitta Corporation,Rubber Products,0.8631967546662824,0.5412754936872775,0.5065454545454545,0.165680473372781,0.4406260083898031,0.1684039087947882,1.0,0.7047434656340755,0.0,0.0,0.0,0.0,0.9397191652907212,0.0743603013215208,0.134751654801007,0.6666666666666666,0.0297222659435946,256339058.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,164066037700.0,pass,True,False,True,False,1164,0.8061944288316998,1599,0.7643419882385504,951,0.7083955522692787,2235,0.6633307515558654,2,False,True,False,False,True,Robust across at least two normalization methods.
1118,8030,8030.T,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,0.8631692519236291,0.925542246681774,0.9552727272727272,0.3405654174884944,0.9209422394320748,0.4276872964169381,1.0,0.3036463375282349,0.0,0.0,0.0,0.0,2.421977784723775,0.2182652482935536,0.1960540395933654,1.0,-0.0113856699853109,18277566.666666668,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,13960078500.0,pass,True,True,True,True,1165,0.8061554664172071,1086,0.8038631086502324,1096,0.6870745423770998,296,0.7367936158828058,4,True,True,False,False,True,Core across normalization methods.
1119,1801,1801.T,TAISEI CORPORATION,Construction,0.8631445279690343,0.1803172547750081,0.3527272727272727,0.0654174884944115,0.2102291061632784,0.0941368078175896,1.0,0.989028718941594,0.0,0.0,0.0,0.0,0.4152913659097121,0.0589920034550412,0.0951644758376128,0.5,0.0565728168781987,15360286533.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,2168836325376.0,pass,True,True,True,True,1166,0.8061204406389071,1107,0.8019158150338902,538,0.8198212288160809,34,0.8802133739509088,4,True,True,False,False,True,Core across normalization methods.
1120,7734,7734.T,"RIKEN KEIKI CO.,LTD.",Precision Instruments,0.863124097850762,0.2204596956943995,0.2476363636363636,0.5157790927021696,0.4406260083898031,0.2140065146579804,1.0,0.7696030977734754,0.0,0.0,0.0,0.0,0.467996657155348,0.0483522862781813,0.265485576485135,0.6666666666666666,0.0188834109940215,400625580.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,165608653000.0,pass,True,False,True,False,1167,0.8060914978259562,1710,0.7566620879500082,710,0.7649370315748372,2315,0.6604019275445794,2,False,True,False,False,True,Robust across at least two normalization methods.
1121,5805,5805.T,SWCC Corporation,Nonferrous Metals,0.8630257236211025,0.0446746519909355,0.096,0.3385930309007232,0.2102291061632784,0.3713355048859935,1.0,0.9696676347208776,0.0,0.0,0.0,0.0,0.1889489838819066,0.0269151557782678,0.1954559019154607,0.5,-0.0050989451418074,7136362733.333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,453127602176.0,pass,True,True,True,True,1168,0.8059521336338209,765,0.8269053350100081,547,0.8185410218233274,216,0.749214870747283,4,True,True,False,False,True,Core across normalization methods.
1122,6999,6999.T,KOA CORPORATION,Electric Appliances,0.8628851521056597,0.397539656846876,0.0152727272727272,0.0927021696252465,0.2102291061632784,0.7071661237785016,1.0,0.8744756373023556,0.0,0.0,0.0,0.0,0.7201808647696616,0.0079569336358496,0.107503641682161,0.5,-0.0442385385024417,1162023816.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,108458866128.0,pass,True,False,True,False,1169,0.8057529896531798,1522,0.7704088947708674,488,0.827481766330954,2275,0.6619538391871567,2,False,True,False,False,True,Robust across at least two normalization methods.
1123,5821,5821.T,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,0.8628797564660681,0.3917125283263192,0.1632727272727272,0.2117028270874424,0.9209422394320748,0.6684039087947883,1.0,0.7802516940948693,0.0,0.0,0.0,0.0,0.7131514613227502,0.0373161719217927,0.1533774890672101,1.0,-0.0397621106804616,431267400.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,54292814500.0,pass,True,False,True,False,1170,0.8057453457920246,1720,0.7562513448461307,668,0.7793817879534352,2263,0.6624032231949583,2,False,True,False,False,True,Robust across at least two normalization methods.
1124,3547,3547.T,UNISIA HOLDINGS CO.,Retail Trade,0.8627229150141692,0.0802848818387827,0.4527272727272727,0.9911242603550297,0.707647628267183,0.906514657980456,1.0,0.5472733139722491,0.0,0.0,0.0,0.0,0.2568677111967691,0.0689633366963562,1.2678474900405643,0.8333333333333334,-0.0928027889945661,95743170.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,17685107166.0,pass,True,True,True,True,1171,0.8055231526189461,1051,0.806493152611962,946,0.7092286411312922,165,0.757063307595896,4,True,True,False,False,True,Core across normalization methods.
1125,3486,3486.T,GLOBAL LINK MANAGEMENT INC.,Real Estate,0.862706471025455,0.2767886047264487,0.9265454545454546,0.5019723865877712,0.0745401742497579,0.0107491856677524,1.0,0.6479509519199742,0.0,0.0,0.0,0.0,0.5554971613752023,0.1779415012778261,0.2577453214136906,0.3333333333333333,0.1933707243605594,173072185.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,28033387176.0,pass,True,True,False,False,1172,0.8054998568512379,843,0.8209580904575594,1212,0.6772048565196374,2269,0.6622071139981757,2,False,True,False,False,True,Robust across at least two normalization methods.
1126,7539,7539.T,"AINAVO HOLDINGS Co.,Ltd.",Wholesale Trade,0.8625534098687591,0.7937843962447394,0.6883636363636364,0.5627876397107167,0.707647628267183,0.6058631921824105,1.0,0.3165537270087125,0.0,0.0,0.0,0.0,1.52155964095968,0.097156295311926,0.2869565574509346,0.8333333333333334,-0.0317464654748201,20081751.666666668,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,17284191360.0,pass,True,True,False,True,1173,0.8052830191232675,1052,0.8064083272406067,1718,0.6452099210961665,850,0.7015874847231753,3,True,True,False,False,False,Core across normalization methods.
1127,8163,8163.T,"SRS HOLDINGS CO.,LTD.",Retail Trade,0.8625375629124152,0.1382324376820977,0.0669090909090909,0.9641683103221564,0.2102291061632784,0.8296416938110749,1.0,0.6124556308486608,0.0,0.0,0.0,0.0,0.356610707943445,0.0214938513908615,0.969950690024062,0.5,-0.0649372011431127,142190920.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,47731836484.0,pass,True,False,True,True,1174,0.8052605691556664,1256,0.7917304721058473,936,0.7109034812522964,471,0.723080101318509,3,True,True,False,False,True,Core across normalization methods.
1128,1946,1946.T,TOENEC CORPORATION,Construction,0.8624764928664854,0.3839430236322434,0.3174545454545454,0.1495726495726495,0.9209422394320748,0.5648208469055375,1.0,0.7899322362052275,0.0,0.0,0.0,0.0,0.7032659943730662,0.0553892525619951,0.1303286632899817,1.0,-0.0268045726020809,466363165.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,194351783100.0,pass,True,False,True,False,1175,0.8051740528226374,1381,0.7818975387818591,626,0.7948253112052669,2284,0.6616331348174506,2,False,True,False,False,True,Robust across at least two normalization methods.
1129,5631,5631.T,"The Japan Steel Works,Ltd.",Machinery,0.8624629413233821,0.1372612495953383,0.1330909090909091,0.2113740959894806,0.2102291061632784,0.0892508143322475,1.0,0.9828977089383673,0.0,0.0,0.0,0.0,0.3532037082510018,0.0328635266650629,0.1532017823682188,0.5,0.0594066913584443,10766041570.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,552375287808.0,pass,True,False,True,True,1176,0.8051548547067964,1240,0.7929281663444326,541,0.8190803757616217,67,0.8071526092141093,3,True,True,False,False,True,Core across normalization methods.
1130,4463,4463.T,"NICCA CHEMICAL CO.,LTD.",Chemicals,0.8624445207909199,0.7147944318549693,0.6472727272727272,0.534845496383958,0.2102291061632784,0.6866449511400652,1.0,0.3894804775734107,0.0,0.0,0.0,0.0,1.305164191758341,0.091777332877203,0.2727407767514719,0.5,-0.0417100382647451,35333861.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,29386341000.0,pass,True,False,False,False,1177,0.8051287588213782,1572,0.7667126055156421,1823,0.6399040804945793,1215,0.6894415603852108,1,False,False,True,False,False,Fragile: included only under market percentile.
1131,9424,9424.T,Japan Communications Inc.,Information & Communication,0.8623947088160456,0.0521204273227581,0.2396363636363636,0.8214990138067061,0.2102291061632784,0.3693811074918567,1.0,0.7221684414327202,0.0,0.0,0.0,0.0,0.2051056357634322,0.0473191521850167,0.5163160344376314,0.5,-0.0046163149110751,281194613.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,19079504985.0,pass,True,True,True,False,1178,0.8050581915024674,787,0.8252162541983595,854,0.7257500969745885,1862,0.6741243699042703,3,True,True,False,False,True,Core across normalization methods.
1132,4820,4820.T,"EM SYSTEMS CO.,LTD.",Information & Communication,0.8623475808298454,0.31693104564584,0.5007272727272727,0.7547666009204471,0.707647628267183,0.2332247557003257,1.0,0.5521135850274282,0.0,0.0,0.0,0.0,0.6098556080885431,0.0735456254077021,0.4318694103104777,0.8333333333333334,0.0154119138149556,99177771.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,33503012400.0,pass,True,True,False,False,1179,0.8049914265199463,553,0.8445733847900357,1503,0.6566538582484542,1543,0.6817987571861945,2,False,True,False,False,False,Robust across at least two normalization methods.
1133,6071,6071.T,"IBJ,Inc.",Services,0.862344326111065,0.161540951764325,0.4927272727272727,0.8560157790927022,0.2102291061632784,0.4781758957654722,1.0,0.5947079703130042,0.0,0.0,0.0,0.0,0.3906149240805494,0.0725143508939452,0.573767761972277,0.5,-0.0171214481464351,127604868.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,30524509600.0,pass,True,True,False,False,1180,0.8049868156451772,570,0.8436274696810219,1250,0.673622800120836,1322,0.6870178244663615,2,False,True,False,False,False,Robust across at least two normalization methods.
1134,2652,2652.T,MANDARAKE INC.,Retail Trade,0.8623312636942794,0.6115247652962124,0.7105454545454546,0.7619986850756082,0.4406260083898031,0.1061889250814331,1.0,0.3636656986124556,0.0,0.0,0.0,0.0,1.0608904647401154,0.1006493452886366,0.4387234867406928,0.6666666666666666,0.0489963647687516,28634163.333333332,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11144086400.0,pass,True,False,False,True,1181,0.8049683104617672,1514,0.7708035704360171,1748,0.6437306492690544,992,0.6968022206263766,2,False,True,False,False,False,Robust across at least two normalization methods.
1135,9906,9906.T,Fujii Sangyo Corporation,Wholesale Trade,0.8623183897213568,0.6953706701197798,0.8596363636363636,0.4536489151873767,0.9209422394320748,0.4491856677524429,1.0,0.3927073249435301,0.0,0.0,0.0,0.0,1.2455891100647989,0.1342216524482153,0.2355979229820093,1.0,-0.0140861078341345,36050666.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,32176500000.0,pass,True,True,False,True,1182,0.8049500722418377,1150,0.7988934557096897,1745,0.6438704444691705,1139,0.6918357269807532,3,True,True,False,False,False,Core across normalization methods.
1136,6653,6653.T,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,0.8622091331278152,0.3104564584007769,0.4327272727272727,0.2652859960552268,0.4406260083898031,0.7742671009771986,1.0,0.7592771861890932,0.0,0.0,0.0,0.0,0.5991936473307324,0.0674419960177661,0.1714244562869076,0.6666666666666666,-0.0544845186483411,376538168.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,30188904840.0,pass,True,False,True,False,1183,0.8047952912900878,1690,0.7582238592191394,752,0.7552182984727374,2326,0.6598149249094355,2,False,True,False,False,True,Robust across at least two normalization methods.
1137,1799,1799.T,DAIICHI KENSETSU CORPORATION,Construction,0.8621401608031076,0.6811265781806409,0.6236363636363637,0.1535174227481919,0.707647628267183,0.4026058631921824,1.0,0.5837366892545982,0.0,0.0,0.0,0.0,1.2160629048296718,0.0889718493668207,0.1314293930888921,0.8333333333333334,-0.0089619741716032,120250950.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,58925525740.0,pass,True,False,False,False,1184,0.8046975800058843,1310,0.7873616066843812,1421,0.6619872759746133,1823,0.6750341082501292,1,False,False,True,False,True,Fragile: included only under market percentile.
1138,5939,5939.T,"OTANI KOGYO CO.,LTD.",Metal Products,0.8621297755775117,0.617028164454516,0.6890909090909091,0.4303090072320841,0.707647628267183,0.786970684039088,1.0,0.4607938044530493,0.0,0.0,0.0,0.0,1.0744224055420395,0.0972837407081026,0.2275157917391443,0.8333333333333334,-0.0561538129422187,54677283.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3794704000.0,pass,True,True,False,False,1185,0.8046828675290464,1093,0.8033399916606744,1827,0.6397668022341848,1557,0.6815832774299447,2,False,True,False,False,False,Robust across at least two normalization methods.
1139,3675,3675.T,Cross Marketing Group Inc.,Information & Communication,0.8620744044477617,0.4208481709291032,0.8385454545454546,0.8957922419460881,0.9209422394320748,0.6403908794788273,1.0,0.3394643433365601,0.0,0.0,0.0,0.0,0.7477243249939219,0.1262293553169231,0.6742773282712646,1.0,-0.0363033119230749,24115630.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,10742651712.0,pass,True,True,False,True,1186,0.8046044247011642,516,0.8487059659069915,1411,0.6625519227351482,517,0.7191872357153379,3,True,True,False,False,True,Core across normalization methods.
1140,4187,4187.T,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,0.8620109390242555,0.1819359015862738,0.3425454545454545,0.3004602235371466,0.9209422394320748,0.3390879478827361,1.0,0.8428525330751856,0.0,0.0,0.0,0.0,0.4176323247368539,0.0580497710725981,0.1815691360064099,1.0,-0.0011272458017298,750245975.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,121007161100.0,pass,True,False,True,False,1187,0.8045145148995213,1472,0.7741306648738636,419,0.8338099155820494,2305,0.6608132724081183,2,False,True,False,False,True,Robust across at least two normalization methods.
1141,7377,7377.T,"DN HOLDINGS CO.,LTD.",Services,0.8619956927939074,0.5885399805762382,0.8407272727272728,0.7882971729125575,0.9209422394320748,0.711400651465798,1.0,0.2884801548886738,0.0,0.0,0.0,0.0,1.0221206250307733,0.1267915283850892,0.4703224361100268,1.0,-0.0446237894995077,16078621.666666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,15163323800.0,pass,True,True,False,True,1188,0.8044929159646892,598,0.8410897403863772,1637,0.6494792763545425,702,0.7081440116062935,3,True,True,False,False,False,Core across normalization methods.
1142,7409,7409.T,"AeroEdge Co.,Ltd",Transportation Equipment,0.8619320683799713,0.1188086759469083,0.3810909090909091,0.3665351742274819,0.4406260083898031,0.8690553745928339,1.0,0.8228460793804453,0.0,0.0,0.0,0.0,0.3270773675569541,0.0617486036700657,0.2053899674160472,0.6666666666666666,-0.0775251314312228,624474100.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,11893904580.0,pass,True,True,True,False,1189,0.8044027809254725,839,0.8211157089595628,423,0.8335079060515473,2363,0.6581731635786171,3,True,True,False,False,True,Core across normalization methods.
1143,3321,3321.T,"MITACHI CO.,LTD.",Wholesale Trade,0.8618629083971531,0.6351570087406928,0.8149090909090909,0.155818540433925,0.0745401742497579,0.001628664495114,1.0,0.6176185866408519,0.0,0.0,0.0,0.0,1.1041959038007665,0.1202446094737392,0.1320807203399093,0.3333333333333333,0.3633180869648911,145952271.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,14224654290.0,pass,True,False,False,False,1190,0.8043048037909433,1430,0.7781297837779922,1405,0.6630345348837358,2277,0.6618665623070221,1,False,False,True,False,True,Fragile: included only under market percentile.
